"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.052265765E2,5.448757507E-1,6.314577752E-1,1.636407620E-1
1.052365095E2,9.415257541E-1,6.410127103E-1,5.197198230E-1
1.052464415E2,1.371497176E0,5.501569194E-1,8.321999976E-1
1.052563735E2,1.626832366E0,3.747503901E-1,9.353676859E-1
1.052663055E2,1.581599621E0,1.882458454E-1,7.791525954E-1
1.052762375E2,1.382076835E0,4.105330110E-2,4.020343754E-1
1.052861695E2,1.224589975E0,-1.619310361E-1,-7.272386760E-2
1.052961015E2,1.112311010E0,-4.457309103E-1,-5.900858009E-1
1.053060335E2,1.001646095E0,-7.598725712E-1,-1.067251343E0
1.053159655E2,9.123143072E-1,-1.075905222E0,-1.478443335E0
1.053258975E2,8.590484384E-1,-1.444179820E0,-1.860635476E0
1.053358295E2,8.165826693E-1,-1.844001317E0,-2.125194795E0
1.053457615E2,7.830517381E-1,-2.231274104E0,-2.270017463E0
1.053556935E2,7.795021127E-1,-2.552946394E0,-2.326784279E0
1.053656255E2,6.335631383E-1,-2.797877487E0,-2.401189221E0
1.053755575E2,3.301842280E-1,-3.078617513E0,-2.425512176E0
1.053854895E2,2.116068059E-2,-3.242662318E0,-2.291724374E0
1.053954215E2,-1.756311355E-1,-3.308461620E0,-2.137116975E0
1.054053535E2,-2.426972372E-1,-3.276548687E0,-2.133696062E0
1.054152855E2,-3.167501404E-1,-3.113837047E0,-2.193057872E0
1.054252175E2,-3.656801160E-1,-2.760911390E0,-2.180307141E0
1.054351495E2,-3.257105598E-1,-2.225735037E0,-1.994063090E0
1.054450815E2,-3.638245752E-1,-1.713092099E0,-1.736001490E0
1.054550135E2,-4.202993229E-1,-1.292201915E0,-1.219114350E0
1.054649455E2,-3.944646796E-1,-7.946085405E-1,-6.843709838E-1
1.054748775E2,-2.772972405E-1,-3.065356028E-1,-2.769577548E-1
1.054848095E2,-2.286846407E-1,1.182283616E-1,-1.826579538E-1
1.054947415E2,-2.267387970E-1,2.823409939E-1,-3.210954621E-1
1.055046735E2,-2.315711918E-1,2.748355079E-1,-4.900612834E-1
1.055146055E2,-2.600434410E-1,2.160505253E-1,-6.259874126E-1
1.055245375E2,-3.241106885E-1,2.143355370E-1,-6.498519462E-1
1.055344695E2,-3.526464896E-1,2.293295521E-1,-5.509123796E-1
1.055444015E2,-2.988669064E-1,2.992318457E-1,-3.112142524E-1
1.055543335E2,-3.501142798E-1,5.960797817E-1,-8.167127699E-2
1.055642655E2,-5.039874142E-1,9.381986153E-1,1.281478706E-1
1.055741975E2,-6.416462561E-1,1.313625528E0,4.894914722E-1
1.055841295E2,-7.803053740E-1,1.568251889E0,5.107151109E-1
1.055940615E2,-1.311397593E0,1.742956168E0,6.012253314E-2
1.056039935E2,-2.056931914E0,1.685328349E0,-6.385644811E-1
1.056139255E2,-2.639506236E0,1.899911808E0,-6.714351887E-1
1.056238575E2,-2.676263295E0,2.429019921E0,3.081155205E-1
1.056337895E2,-2.091686448E0,3.453479585E0,1.905481281E0
1.056437215E2,-1.311787602E0,4.424540137E0,3.538302219E0
1.056536535E2,-4.847790184E-1,4.747468994E0,4.823515834E0
1.056635855E2,2.539791840E-1,4.706456623E0,5.521151519E0
1.056735175E2,3.335945069E-1,4.051017662E0,5.418403661E0
1.056834495E2,-4.463190671E-2,2.868772638E0,4.215345180E0
1.056933815E2,-8.148070161E-1,1.754803212E0,2.461091606E0
1.057033135E2,-1.617310321E0,1.149771343E0,1.059636514E0
1.057132455E2,-2.031735823E0,6.255316222E-1,-7.094719112E-3
1.057231775E2,-1.986510242E0,1.631589514E-1,-8.359755448E-1
1.057331095E2,-1.934046976E0,3.918277681E-2,-1.141630265E0
1.057430412E2,-1.666791653E0,1.830570263E-1,-9.212709260E-1
1.057529732E2,-1.307243292E0,3.404155397E-1,-3.068121761E-1
1.057629052E2,-8.835070492E-1,2.575973314E-1,4.726526606E-1
1.057728372E2,-4.221853423E-1,1.640681934E-1,1.160755337E0
1.057827692E2,-9.161220141E-2,1.384515417E-1,1.671868059E0
1.057927012E2,1.440846761E-1,1.420154196E-1,1.971913252E0
1.058026332E2,2.608295626E-1,3.094697356E-2,1.925630494E0
1.058125652E2,4.426636072E-1,-1.674426216E-1,1.678549965E0
1.058224972E2,6.490140402E-1,-4.800797939E-1,1.408871409E0
1.058324292E2,7.269760629E-1,-7.678358942E-1,1.051546014E0
1.058423612E2,7.448646690E-1,-1.070449185E0,6.324409845E-1
1.058522932E2,6.748809528E-1,-1.364660026E0,2.353852209E-1
1.058622252E2,6.937342764E-1,-1.783467432E0,-5.819207489E-2
1.058721572E2,6.977067286E-1,-2.134331946E0,-3.242743009E-1
1.058820892E2,7.083192057E-1,-2.421295749E0,-5.272019202E-1
1.058920212E2,7.690323076E-1,-2.666467162E0,-6.316869861E-1
1.059019532E2,7.671655110E-1,-2.887325268E0,-7.517309082E-1
1.059118852E2,7.253736334E-1,-3.095111924E0,-9.120943058E-1
1.059218172E2,5.891911038E-1,-3.258269121E0,-1.070892111E0
1.059317492E2,3.474218197E-1,-3.310416344E0,-1.245643460E0
1.059416812E2,1.474178814E-1,-3.183532349E0,-1.358537699E0
1.059516132E2,4.410379350E-2,-3.040716446E0,-1.461756551E0
1.059615452E2,9.882890806E-4,-2.874916892E0,-1.567510755E0
1.059714772E2,8.038313538E-3,-2.626566932E0,-1.642472937E0
1.059814092E2,2.369646270E-2,-2.340066814E0,-1.738468722E0
1.059913412E2,2.970952000E-2,-1.968242955E0,-1.743464583E0
1.060012732E2,1.674357146E-1,-1.593286158E0,-1.499307370E0
1.060112052E2,3.151724885E-1,-1.230855852E0,-1.116317083E0
1.060211372E2,3.894702438E-1,-9.905844051E-1,-7.514625210E-1
1.060310692E2,1.931051009E-1,-9.410807079E-1,-5.199183360E-1
1.060410012E2,-2.215859747E-1,-9.126158774E-1,-3.319709909E-1
1.060509332E2,-5.224396919E-1,-8.772378838E-1,2.618149281E-2
1.060608652E2,-5.991205165E-1,-6.841341716E-1,4.666721284E-1
1.060707972E2,-3.626610159E-1,-4.524961388E-1,8.830818835E-1
1.060807292E2,5.207639895E-3,-1.584642220E-1,9.857089967E-1
1.060906612E2,2.657824466E-1,2.278835356E-1,1.022833846E0
1.061005932E2,4.041624330E-1,6.167578751E-1,9.964020923E-1
1.061105252E2,5.088096495E-1,1.117977692E0,9.138645503E-1
1.061204572E2,4.980130216E-1,1.648933525E0,6.648541474E-1
1.061303892E2,3.659013601E-1,2.069734247E0,3.343166015E-1
1.061403212E2,1.728000233E-1,2.249829658E0,3.314432797E-1
1.061502532E2,1.681755701E-1,2.360396413E0,9.452465567E-1
1.061601852E2,5.971331941E-1,2.738406626E0,2.142734980E0
1.061701172E2,1.048294962E0,3.374271448E0,3.188761514E0
1.061800492E2,1.226807678E0,3.732282429E0,3.602729765E0
1.061899812E2,1.265321387E0,3.771414335E0,3.738803536E0
1.061999132E2,1.110755358E0,3.461898991E0,3.737411899E0
1.062098452E2,5.679527009E-1,2.827297752E0,3.372937113E0
1.062197772E2,-1.469171039E-1,2.267552569E0,2.631832642E0
1.062297092E2,-5.323621976E-1,1.750006156E0,1.692930607E0
1.062396412E2,-6.140272254E-1,1.478044555E0,9.080611888E-1
1.062495732E2,-4.910501207E-1,1.231775619E0,3.775266480E-1
1.062595052E2,-3.722871774E-1,8.753854859E-1,-2.427819487E-1
1.062694372E2,-3.560259610E-1,4.398807710E-1,-6.703712878E-1
1.062793692E2,-2.678565271E-1,1.517989808E-1,-7.404063132E-1
1.062893012E2,1.989410059E-2,-1.372440916E-1,-5.928565040E-1
1.062992332E2,4.091893939E-1,-3.136417240E-1,-3.856630486E-1
1.063091652E2,8.414945123E-1,-4.364806151E-1,-1.467852858E-1
1.063190972E2,1.213091280E0,-5.050965214E-1,-3.202227652E-2
1.063290292E2,1.459338435E0,-5.045819664E-1,-2.995470107E-2
1.063389612E2,1.638402982E0,-5.209506619E-1,-5.904430658E-2
1.063488932E2,1.699867013E0,-5.409352756E-1,-2.681524327E-1
1.063588252E2,1.476466245E0,-6.610750920E-1,-5.382522807E-1
1.063687572E2,1.118681186E0,-8.646839118E-1,-6.888686621E-1
1.063786892E2,7.212516388E-1,-1.117498221E0,-8.119478738E-1
1.063886212E2,3.468301911E-1,-1.481038329E0,-9.093651178E-1
1.063985532E2,5.046793956E-2,-1.840612271E0,-1.072265915E0
1.064084852E2,-1.606435706E-1,-2.209838212E0,-1.131424242E0
1.064184172E2,-3.696584154E-1,-2.546732558E0,-1.261408431E0
1.064283492E2,-5.426501908E-1,-2.843073540E0,-1.389991919E0
1.064382812E2,-6.179146005E-1,-3.097813337E0,-1.589455063E0
1.064482132E2,-5.341645287E-1,-3.191064733E0,-1.802448664E0
1.064581452E2,-4.404437848E-1,-3.137536982E0,-1.980802482E0
1.064680772E2,-3.288744151E-1,-3.089426676E0,-2.045380594E0
1.064780092E2,-3.116951859E-1,-2.903097548E0,-2.027978110E0
1.064879412E2,-4.470160187E-1,-2.775104336E0,-2.001439645E0
1.064978732E2,-6.290186092E-1,-2.612698506E0,-1.901531195E0
1.065078052E2,-7.520206377E-1,-2.365127395E0,-1.714675232E0
1.065177372E2,-7.256352232E-1,-1.998870086E0,-1.420017664E0
1.065276692E2,-6.070119919E-1,-1.511819242E0,-1.136529446E0
1.065376012E2,-3.853408670E-1,-1.001908123E0,-7.394467852E-1
1.065475332E2,-1.734054842E-1,-4.680906630E-1,-3.691458338E-1
1.065574652E2,-1.205111146E-3,-5.778510869E-2,-2.385415480E-1
1.065673972E2,-1.750551299E-2,2.136151600E-1,-2.118364370E-1
1.065773292E2,-1.501148457E-1,3.544827712E-1,-3.329103461E-1
1.065872612E2,-3.549243090E-1,4.054851097E-1,-4.382081750E-1
1.065971932E2,-4.626076192E-1,4.140992278E-1,-5.487600195E-1
1.066071252E2,-4.488755063E-1,5.646469045E-1,-4.131417462E-1
1.066170572E2,-4.097324175E-1,8.428071392E-1,-1.495776236E-2
1.066269892E2,-2.438753781E-1,1.072312692E0,3.909419149E-1
1.066369212E2,-3.857541099E-2,1.370964494E0,8.462514415E-1
1.066468532E2,-6.991500224E-2,1.761035759E0,1.061102995E0
1.066567852E2,-4.019358498E-1,1.593489057E0,6.924360484E-1
1.066667172E2,-1.244808916E0,1.275529749E0,-2.244412798E-1
1.066766492E2,-2.186511329E0,1.167386080E0,-8.478731668E-1
1.066865812E2,-2.674450658E0,1.439709624E0,-5.799496526E-1
1.066965132E2,-2.302245854E0,1.944238381E0,4.369741201E-1
1.067064452E2,-1.444433297E0,2.838811505E0,1.921575742E0
1.067163772E2,-4.924601767E-1,3.577972069E0,3.164378040E0
1.067263092E2,6.270780645E-1,3.933779819E0,4.190719923E0
1.067362412E2,1.172329024E0,3.901482139E0,4.603291274E0
1.067461724E2,1.178367516E0,3.345116646E0,4.151833016E0
1.067561044E2,6.714316803E-1,2.385250003E0,2.480669546E0
1.067660364E2,-1.693385813E-1,1.510629333E0,6.698950320E-1
1.067759684E2,-9.055634775E-1,1.016137322E0,-3.501812670E-1
1.067859004E2,-1.079066226E0,4.524224639E-1,-1.111706261E0
1.067958324E2,-1.059595291E0,1.108614546E-1,-1.567368375E0
1.068057644E2,-1.066626714E0,1.308723807E-1,-1.738949656E0
1.068156964E2,-8.767948110E-1,2.562875551E-1,-1.360030786E0
1.068256284E2,-7.303773151E-1,3.323417044E-1,-7.007864571E-1
1.068355604E2,-4.315946452E-1,1.196217531E-1,-5.842245519E-3
1.068454924E2,-3.516024327E-1,-3.364838719E-2,4.538474303E-1
1.068554244E2,-6.723618262E-1,-3.606738031E-2,7.868422687E-1
1.068653564E2,-9.143178557E-1,3.418106854E-2,1.143770053E0
1.068752884E2,-8.637593208E-1,3.047978103E-2,1.471009769E0
1.068852204E2,-7.229343943E-1,-4.578896105E-2,1.741213113E0
1.068951524E2,-5.875475611E-1,-1.242188340E-1,1.760088802E0
1.069050844E2,-3.749067300E-1,-2.330998367E-1,1.574038294E0
1.069150164E2,-1.621939781E-1,-4.426090819E-1,1.272161460E0
1.069249484E2,-5.069482980E-2,-7.345243067E-1,9.428263941E-1
1.069348804E2,-1.395205954E-2,-1.141751302E0,5.933052778E-1
1.069448124E2,3.769754749E-2,-1.563086459E0,2.782511589E-1
1.069547434E2,4.671517828E-2,-1.943592848E0,-1.701712248E-1
1.069646764E2,4.190149454E-2,-2.258091774E0,-7.009200659E-1
1.069746074E2,-7.298090754E-2,-2.553151631E0,-1.256861051E0
1.069845394E2,-1.853417892E-1,-2.759778199E0,-1.669459006E0
1.069944714E2,-2.710582796E-1,-2.853668695E0,-1.839834884E0
1.070044034E2,-4.253720018E-1,-2.870788173E0,-1.800253619E0
1.070143354E2,-4.310359803E-1,-2.840222438E0,-1.713694070E0
1.070242674E2,-3.132184952E-1,-2.686661691E0,-1.426769443E0
1.070341994E2,-1.779789936E-1,-2.432618882E0,-1.007742767E0
1.070441314E2,-5.305827437E-2,-2.251170425E0,-7.913110033E-1
1.070540634E2,-3.976559803E-2,-2.202904583E0,-7.262540048E-1
1.070639954E2,-3.975101653E-2,-2.037249455E0,-6.677163595E-1
1.070739274E2,-6.059062103E-2,-1.876612408E0,-8.770946270E-1
1.070838594E2,-1.274588311E-1,-1.763203322E0,-1.160165646E0
1.070937914E2,-6.895568429E-2,-1.441205342E0,-1.167440167E0
1.071037234E2,1.006889074E-1,-1.111187321E0,-1.041156096E0
1.071136554E2,3.096534478E-1,-7.727428776E-1,-8.496323016E-1
1.071235874E2,3.669400448E-1,-3.008994716E-1,-5.915897048E-1
1.071335194E2,3.481385422E-1,8.024309456E-2,-2.105436176E-1
1.071434514E2,3.656430593E-1,3.556580615E-1,2.944903386E-1
1.071533834E2,3.721730105E-1,5.214190239E-1,7.766014552E-1
1.071633154E2,3.679831881E-1,7.066056061E-1,1.221477795E0
1.071732474E2,2.287785251E-1,9.479710668E-1,1.230820768E0
1.071831794E2,-5.111009175E-2,1.120122451E0,7.809611392E-1
1.071931114E2,-1.078852492E-1,1.282969746E0,2.672773969E-1
1.072030434E2,1.484495952E-1,1.416616046E0,2.015620020E-1
1.072129754E2,6.181151600E-1,1.776805699E0,6.473665872E-1
1.072229074E2,1.176868948E0,2.455293800E0,1.407868319E0
1.072328394E2,1.474114933E0,3.082374349E0,1.810872163E0
1.072427714E2,1.143524397E0,3.480686095E0,1.652125520E0
1.072527034E2,3.930298460E-1,3.738204489E0,2.004789807E0
1.072626354E2,-4.650870762E-2,3.650216757E0,2.734046065E0
1.072725674E2,-2.265991947E-1,3.148003498E0,3.016051136E0
1.072824994E2,-2.816790525E-1,2.483297870E0,2.641016572E0
1.072924314E2,-1.962529495E-1,2.008678790E0,1.867709438E0
1.073023634E2,6.378845413E-2,1.781805654E0,1.055046742E0
1.073122954E2,4.867500783E-1,1.724105914E0,6.024865758E-1
1.073222274E2,9.483276739E-1,1.612796563E0,4.878027964E-1
1.073321594E2,1.320355089E0,1.604440892E0,7.361679590E-1
1.073420914E2,1.544711438E0,1.612460348E0,1.278203388E0
1.073520234E2,1.693233931E0,1.424257187E0,1.696514365E0
1.073619554E2,1.603118690E0,9.576277435E-1,1.816078231E0
1.073718874E2,1.459086273E0,4.267759913E-1,1.533031186E0
1.073818194E2,1.267546691E0,-5.714659274E-2,1.067905646E0
1.073917514E2,1.062296266E0,-3.504142785E-1,5.206392977E-1
1.074016834E2,9.589069681E-1,-6.269793928E-1,7.434179217E-2
1.074116154E2,8.760824009E-1,-9.672873437E-1,-2.668528891E-1
1.074215474E2,7.675835869E-1,-1.299744238E0,-4.907989097E-1
1.074314794E2,7.036023299E-1,-1.614651884E0,-7.313416672E-1
1.074414114E2,7.654644828E-1,-1.801061119E0,-8.461037993E-1
1.074513434E2,9.392714332E-1,-1.920743684E0,-8.473627049E-1
1.074612754E2,9.776499255E-1,-2.085522314E0,-1.091641833E0
1.074712074E2,8.980364299E-1,-2.341915703E0,-1.273769445E0
1.074811394E2,6.214300197E-1,-2.413095614E0,-1.301838711E0
1.074910714E2,2.939695344E-1,-2.496320204E0,-1.336937500E0
1.075010034E2,6.528955773E-2,-2.536827959E0,-1.295894724E0
1.075109354E2,-5.658818821E-2,-2.495788107E0,-1.276688959E0
1.075208674E2,-1.510522183E-1,-2.417688602E0,-1.348752384E0
1.075307994E2,-1.900166016E-1,-2.268171789E0,-1.508173210E0
1.075407314E2,-7.423441810E-2,-2.127117652E0,-1.678967164E0
1.075506634E2,8.241835015E-2,-1.970108217E0,-1.711826469E0
1.075605954E2,1.074287370E-1,-1.850950148E0,-1.717703505E0
1.075705264E2,1.356604738E-1,-1.686315359E0,-1.559445983E0
1.075804584E2,2.019547887E-1,-1.350610337E0,-1.116549510E0
1.075903904E2,1.943446924E-1,-1.028535174E0,-5.940966985E-1
1.076003224E2,7.413394192E-2,-7.721236575E-1,-1.925260073E-1
1.076102544E2,-9.194435980E-2,-5.073453605E-1,-2.701296687E-2
1.076201864E2,-2.161006652E-1,-3.037879962E-1,3.924826562E-2
1.076301184E2,-2.625238847E-1,-1.217887312E-1,-3.534524918E-2
1.076400504E2,-1.319031352E-1,-7.521215022E-2,-1.172094843E-1
1.076499824E2,4.867248804E-2,-7.391640723E-2,-2.552876812E-1
1.076599144E2,1.622405000E-1,-5.868031740E-2,-5.034745038E-1
1.076698464E2,1.759960566E-1,3.785838246E-2,-6.312271026E-1
1.076797784E2,1.140635635E-1,4.337201446E-1,-5.802949306E-1
1.076897104E2,-1.883548412E-1,1.039449586E0,-2.418525338E-1
1.076996424E2,-5.760653472E-1,1.544704567E0,2.438388330E-1
1.077095744E2,-7.750189063E-1,1.882960145E0,8.360647148E-1
1.077195064E2,-9.218506774E-1,2.190050064E0,1.258769290E0
1.077294384E2,-1.209158296E0,2.187485476E0,1.115658687E0
1.077393704E2,-1.665445916E0,1.956035138E0,3.264038569E-1
1.077493030E2,-2.165086254E0,1.783049356E0,-4.716916707E-1
1.077592350E2,-2.055071623E0,1.861458179E0,-6.472502276E-1
1.077691670E2,-1.447660376E0,2.353397881E0,-2.574821413E-2
1.077790990E2,-7.359531469E-1,3.075244839E0,1.012609697E0
1.077890310E2,1.614763420E-2,3.399353664E0,1.877375762E0
1.077989630E2,5.362424830E-1,3.061651817E0,2.337434397E0
1.078088950E2,5.923904078E-1,2.446750433E0,2.482251510E0
1.078188270E2,1.537584193E-1,1.633738950E0,1.984326891E0
1.078287590E2,-4.615332664E-1,6.238634115E-1,9.901689604E-1
1.078386910E2,-1.057025147E0,-9.923952878E-2,2.726837325E-1
1.078486230E2,-1.453433332E0,-6.206117749E-1,-2.316511890E-1
1.078585550E2,-1.550230186E0,-9.001034206E-1,-5.992326003E-1
1.078684870E2,-1.368215426E0,-1.099453129E0,-8.295585179E-1
1.078784190E2,-9.116655587E-1,-1.059313163E0,-6.687440076E-1
1.078883510E2,-4.419863534E-1,-8.557733399E-1,-1.868922150E-1
1.078982830E2,-6.132271070E-2,-6.689314109E-1,3.352299365E-1
1.079082150E2,1.143333485E-1,-5.648305070E-1,7.993748984E-1
1.079181470E2,1.243039476E-1,-4.873256636E-1,1.349504043E0
1.079280790E2,1.423096442E-1,-2.852985156E-1,1.926470154E0
1.079380110E2,1.669802896E-1,-2.381255186E-1,2.225500563E0
1.079479430E2,2.118308273E-1,-4.451947206E-1,2.311022232E0
1.079578750E2,2.269530609E-1,-6.578462595E-1,2.105095576E0
1.079678070E2,3.282412713E-1,-9.607349539E-1,1.670785155E0
1.079777390E2,3.933701905E-1,-1.296055815E0,1.067180591E0
1.079876710E2,4.061186190E-1,-1.516806917E0,4.128640035E-1
1.079976020E2,4.661659788E-1,-1.745413168E0,-2.310582814E-1
1.080075340E2,5.667721115E-1,-1.950856844E0,-8.250397897E-1
1.080174660E2,7.050848915E-1,-2.129353042E0,-1.292916152E0
1.080273980E2,7.413029838E-1,-2.273481646E0,-1.604251734E0
1.080373300E2,7.319784290E-1,-2.340959099E0,-1.667562754E0
1.080472620E2,6.702701309E-1,-2.346941970E0,-1.578935629E0
1.080571940E2,4.426858997E-1,-2.168475593E0,-1.159799610E0
1.080671260E2,2.680214186E-1,-1.931095009E0,-9.116809076E-1
1.080770580E2,1.711758495E-1,-1.787745840E0,-7.262557590E-1
1.080869900E2,9.069515700E-2,-1.546972702E0,-6.141584954E-1
1.080969220E2,1.227475832E-1,-1.268727683E0,-7.209286532E-1
1.081068540E2,1.573805502E-1,-1.080239178E0,-8.894380993E-1
1.081167860E2,2.229013424E-1,-8.807660937E-1,-9.983875144E-1
1.081267180E2,2.251921902E-1,-7.875772637E-1,-1.128548874E0
1.081366500E2,2.209506017E-1,-7.442868179E-1,-1.236939587E0
1.081465820E2,1.499781213E-1,-6.432919550E-1,-1.409778604E0
1.081565140E2,2.313982604E-2,-4.897370553E-1,-1.602681172E0
1.081664460E2,-1.520119474E-1,-2.572207707E-1,-1.633242814E0
1.081763780E2,-3.079750777E-1,-2.188378930E-2,-1.477822068E0
1.081863100E2,-3.268813917E-1,2.686491537E-1,-1.087694963E0
1.081962420E2,-4.329278469E-1,5.620484018E-1,-4.495187366E-1
1.082061740E2,-4.896452906E-1,9.273865288E-1,2.815937197E-1
1.082161060E2,-4.417901793E-1,1.374388624E0,1.064175707E0
1.082260380E2,-3.957035950E-1,1.910528598E0,1.759414618E0
1.082359700E2,-4.560324617E-1,2.432232381E0,2.286546080E0
1.082459020E2,-4.929844527E-1,2.878091930E0,2.656120807E0
1.082558340E2,-4.880536785E-1,3.269973493E0,2.762199531E0
1.082657660E2,-4.461947041E-1,3.189823369E0,2.088447091E0
1.082756980E2,-5.447283278E-1,2.632939813E0,7.169183403E-1
1.082856300E2,-7.477890077E-1,2.110411572E0,-1.960436922E-1
1.082955620E2,-2.771781765E-1,1.836275976E0,-3.663184127E-1
1.083054940E2,3.960164941E-1,1.967006269E0,-1.247234488E-1
1.083154260E2,9.088510014E-1,2.327851396E0,5.625632492E-1
1.083253580E2,1.145107165E0,2.408746455E0,1.303109019E0
1.083352890E2,1.199534583E0,2.163199650E0,1.306848605E0
1.083452210E2,7.299118037E-1,1.661812018E0,1.115159335E0
1.083551530E2,-6.141323748E-2,1.267061811E0,9.343017384E-1
1.083650850E2,-5.304022840E-1,1.048497568E0,6.496388152E-1
1.083750170E2,-5.507045111E-1,5.986952412E-1,5.441448122E-2
1.083849490E2,-3.920618394E-1,2.427664536E-1,-4.678789937E-1
1.083948810E2,-3.946666370E-2,2.139466971E-1,-4.934137845E-1
1.084048130E2,4.104223524E-1,3.948624730E-1,2.717259586E-2
1.084147450E2,8.366166189E-1,6.094342375E-1,8.571494821E-1
1.084246770E2,9.361442692E-1,5.726517427E-1,1.618707806E0
1.084346090E2,6.929678527E-1,3.760876483E-1,2.028553476E0
1.084445410E2,3.165023281E-1,1.843773276E-1,2.165715415E0
1.084544730E2,4.840856848E-2,8.703580499E-2,2.167412861E0
1.084644050E2,-3.072239480E-2,-8.069449961E-2,1.792267784E0
1.084743370E2,-5.180391870E-2,-2.963333809E-1,1.169590480E0
1.084842690E2,-1.908045687E-1,-5.518280536E-1,4.957494548E-1
1.084942010E2,-3.164371316E-1,-8.456699359E-1,-9.743127733E-2
1.085041330E2,-3.961835418E-1,-1.327775790E0,-6.731881839E-1
1.085140650E2,-4.954064425E-1,-1.883676429E0,-1.215512466E0
1.085239970E2,-5.875436508E-1,-2.272155497E0,-1.585764885E0
1.085339290E2,-6.095446037E-1,-2.621075812E0,-1.840191564E0
1.085438610E2,-5.155989978E-1,-2.814291791E0,-1.987873812E0
1.085537930E2,-4.423908345E-1,-2.965874425E0,-1.859974448E0
1.085637250E2,-5.665831003E-1,-3.002812455E0,-1.642558013E0
1.085736570E2,-6.289691272E-1,-3.152951412E0,-1.689968115E0
1.085835890E2,-7.480833419E-1,-3.289881508E0,-1.796529820E0
1.085935210E2,-9.033290371E-1,-3.215471596E0,-1.913663583E0
1.086034530E2,-9.646578509E-1,-3.062621870E0,-1.942417558E0
1.086133850E2,-8.210369320E-1,-2.774381036E0,-1.763185780E0
1.086233170E2,-7.002394500E-1,-2.396758493E0,-1.431830209E0
1.086332480E2,-6.218445142E-1,-2.049270161E0,-1.036430961E0
1.086431800E2,-6.650320490E-1,-1.769972059E0,-6.620720422E-1
1.086531120E2,-7.108185250E-1,-1.560693778E0,-3.737013996E-1
1.086630440E2,-8.458823361E-1,-1.361601348E0,-2.449240762E-1
1.086729760E2,-8.682454509E-1,-1.162693105E0,-2.619385967E-1
1.086829080E2,-6.989593484E-1,-9.957966131E-1,-2.800339749E-1
1.086928400E2,-4.785225342E-1,-8.684050798E-1,-4.897323775E-1
1.087027720E2,-2.680845319E-1,-8.318506265E-1,-8.305437738E-1
1.087127040E2,-5.114134694E-2,-7.803319788E-1,-1.053713284E0
1.087226360E2,9.316282818E-2,-6.161474258E-1,-1.056571111E0
1.087325680E2,2.452915737E-1,-2.850804144E-1,-8.941547558E-1
1.087425000E2,3.452755992E-1,1.091400343E-1,-6.344483337E-1
1.087524317E2,4.016516020E-1,5.962949592E-1,-1.984021667E-1
1.087623638E2,2.972479951E-1,1.068240107E0,3.548309729E-1
1.087722957E2,2.602679192E-1,1.467358768E0,9.246164104E-1
1.087822277E2,2.564394548E-1,1.833959894E0,1.506064704E0
1.087921598E2,2.947561676E-1,2.069912002E0,1.826568721E0
1.088020917E2,1.247946751E-1,2.104816371E0,1.718681160E0
1.088120237E2,-3.812635305E-1,2.075379149E0,7.347134641E-1
1.088219557E2,-1.013243389E0,1.804141433E0,-6.017533350E-1
